ITEM_CODE,SALE_YMD,CENTER_CODE,SALE_QTY,SALE_AMT_VAT,SOURCE
106468,20240419,20017,8,12000,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20033,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20034,20,29900,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20050,7,10500,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20065,9,13500,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20075,12,18000,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20079,27,40500,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20080,4,6000,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20081,7,10500,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20083,8,12000,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20084,9,13203,A3_STORE_SALE(202403_202404_LR11).csv
106468,20240419,20085,6,8310,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20006,22,16830,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20007,33,25616,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20010,17,13528,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20017,10,8000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20033,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20034,21,16800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20049,1,800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20050,23,18400,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20065,11,8800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20075,16,12800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20079,11,8800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20080,15,11928,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20081,10,7922,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20083,9,7200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20084,13,10400,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240426,20085,18,14400,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20006,39,58500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20007,55,81829,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20010,53,79344,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20017,56,84000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20033,4,5846,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20034,61,91374,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20049,9,13500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20050,75,112500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20065,48,71868,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20075,60,89679,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20079,34,50840,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20080,44,65826,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20081,61,91020,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20083,34,51000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20084,56,83640,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240426,20085,42,63000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20006,55,131560,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20007,25,61582,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20010,46,113784,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20017,23,57154,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20033,9,22086,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20034,42,103798,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20050,31,76090,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20065,28,70000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20075,27,66891,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20079,19,46619,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20080,39,96780,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20081,9,21750,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20083,16,40000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20084,28,70000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20085,64,157472,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240426,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20006,55,134740,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20007,27,65705,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20010,45,111044,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20017,31,76741,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20033,4,10000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20034,42,102289,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20049,1,2500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20050,30,74800,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20065,22,53893,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20075,27,66777,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20079,24,59140,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20080,44,108641,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20081,20,49310,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20083,10,25000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20084,26,64489,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20085,55,135960,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240426,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20006,167,329017,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20007,101,197879,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20010,121,236712,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20017,78,152463,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20033,24,48000,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20034,147,290081,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20049,2,3800,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20050,110,217541,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20065,90,178422,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20075,123,240501,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20079,89,176341,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20080,167,329565,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20081,93,183810,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20083,55,109624,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20084,64,127610,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240426,20085,132,260585,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20006,2,11200,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20007,7,45500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20010,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20017,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20033,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20034,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20050,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20065,5,32500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20075,6,37185,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20079,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20080,2,12659,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20081,2,12681,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20083,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20084,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240426,20085,7,45500,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20006,10,8739,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20007,9,7932,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20010,2,1800,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20017,2,1800,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20033,2,1800,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20034,15,13500,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20050,6,5400,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20065,3,2700,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20075,10,9000,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20079,8,6942,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20080,15,13500,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20081,5,4500,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20083,8,7200,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20084,8,7200,A3_STORE_SALE(202403_202404_LR11).csv
105795,20240307,20085,4,3600,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20006,7,11900,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20007,3,5100,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20010,2,3232,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20017,1,1700,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20034,5,8500,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20050,4,6800,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20065,2,3130,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20075,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20079,1,1700,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20080,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20081,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20083,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20084,3,5100,A3_STORE_SALE(202403_202404_LR11).csv
105801,20240307,20085,3,5100,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20006,3,8400,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20007,2,5600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20010,10,26245,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20017,1,2200,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20033,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20034,8,22400,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20050,5,13120,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20065,3,8400,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20075,2,5600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20079,5,14000,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20080,7,19600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20081,5,14000,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20083,7,18046,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20084,4,11200,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20085,3,8141,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240313,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20006,147,409158,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20007,129,356006,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20010,137,379102,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20017,69,191637,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20033,28,77285,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20034,136,380001,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20049,2,5600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20050,95,265509,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20065,104,290944,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20075,96,268769,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20079,103,286658,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20080,92,255396,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20081,83,226409,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20083,67,187320,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20084,99,276863,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20085,112,311978,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240316,20091,3,8600,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20006,39,193544,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20007,25,125000,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20010,32,159937,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20017,14,69500,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20033,21,102508,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20034,50,243599,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20050,41,202997,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20065,31,153237,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20075,22,109153,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20079,15,71194,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20080,35,171101,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20081,17,85000,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20083,13,65000,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20084,32,156572,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240321,20085,31,151046,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20006,97,472592,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20007,52,252664,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20010,103,502414,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20017,42,209020,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20033,11,53260,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20034,85,419080,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20050,51,251094,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20065,43,214063,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20075,74,365283,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20079,43,212436,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20080,94,461625,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20081,53,260437,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20083,29,142634,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20084,43,213725,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240322,20085,71,351562,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20006,56,22400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20007,35,14000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20010,38,15104,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20017,48,19158,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20033,12,4800,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20034,62,24760,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20050,26,10400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20065,47,18729,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20075,36,14400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20079,26,10400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20080,45,18000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20081,35,13745,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20083,31,12400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20084,67,26734,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240321,20085,25,10000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20006,123,49173,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20007,103,41020,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20010,120,47864,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20017,54,21322,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20033,15,6000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20034,158,63164,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20049,8,3200,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20050,93,37168,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20065,73,29155,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20075,117,46600,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20079,65,25782,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20080,73,28840,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20081,75,29920,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20083,85,33937,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20084,67,26573,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240322,20085,97,38476,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20006,26,18200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20007,30,20930,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20010,41,28700,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20017,41,28311,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20033,9,6300,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20034,72,50260,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20050,46,32200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20065,32,22340,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20075,32,22400,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20079,33,23100,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20080,26,18200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20081,28,19600,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20083,30,21000,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20084,25,17500,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240321,20085,27,18900,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20006,45,31500,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20007,103,72023,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20010,76,52776,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20017,60,41469,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20033,11,7568,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20034,140,97465,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20049,3,2100,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20050,88,61600,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20065,49,33676,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20075,55,38273,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20079,56,39116,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20080,41,27784,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20081,71,48800,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20083,85,58786,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20084,42,29204,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240322,20085,60,42000,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20006,6,3990,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20007,54,37800,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20010,70,48856,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20017,26,17810,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20034,6,4200,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20049,1,700,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20050,25,17500,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20065,21,14700,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20075,71,49400,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20079,31,21628,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20080,25,16518,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20081,16,11200,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20083,19,13300,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20084,18,12600,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20085,25,17284,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20086,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240321,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20006,196,135678,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20007,264,181706,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20010,310,216680,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20017,197,137436,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20033,8,5600,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20034,207,143453,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20049,26,18200,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20050,219,153147,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20065,124,86556,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20075,354,244726,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20079,223,155448,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20080,225,157175,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20081,152,106184,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20083,148,103228,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20084,214,149496,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20085,272,189712,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240322,20091,21,14700,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20006,6,8883,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20007,5,7500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20010,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20017,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20034,6,9000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20050,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20065,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20075,3,4500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20079,2,2496,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20080,4,6000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20081,3,4500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20083,3,4500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20084,1,1500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240405,20085,3,4500,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20006,7,6856,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20007,10,9902,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20010,5,5000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20017,8,8000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20033,2,2000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20034,5,5000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20049,1,1000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20050,8,8000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20065,3,3000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20075,30,29700,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20079,8,8000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20080,10,10000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20081,13,13000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20083,13,13000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20084,7,7000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240405,20085,10,9800,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20006,9,14672,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20007,10,16724,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20010,5,8500,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20017,5,8005,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20033,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20034,8,13600,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20050,4,6344,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20065,1,1700,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20075,6,10200,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20079,10,17000,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20080,9,14820,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20081,4,6800,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20083,1,1700,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20084,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240405,20085,4,6629,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20006,28,33436,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20007,12,14400,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20010,32,38400,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20017,12,14400,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20033,3,3600,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20034,39,45594,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20049,2,2400,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20050,18,21185,A3_STORE_SALE(202403_202404_LR11).csv
106119,20240418,20065,10,12000,A3_STORE_SALE(202403_202404_LR11).csv
